2000	0
0	107
0	157
0	330
0	422
0	538
0	817
0	938
1	155
1	256
1	257
1	285
1	362
1	464
1	660
1	674
1	713
1	753
1	756
2	17
2	157
2	273
2	284
2	290
2	430
2	515
2	517
2	534
2	813
2	972
2	978
3	111
3	261
3	275
3	283
3	379
3	676
3	829
3	853
3	868
3	893
3	984
4	73
4	97
4	185
4	234
4	382
4	422
4	546
4	692
4	790
4	939
5	317
5	330
5	340
5	560
5	626
5	636
5	757
5	877
5	884
5	936
5	946
6	32
6	109
6	264
6	358
6	508
6	543
6	561
6	751
6	803
6	807
6	893
6	923
7	283
7	339
7	344
7	517
7	563
7	645
7	658
7	720
7	879
7	897
7	969
7	991
8	66
8	246
8	247
8	256
8	260
8	470
8	508
8	511
8	948
9	82
9	206
9	290
9	371
9	439
9	471
9	537
9	563
9	574
9	626
9	686
9	838
9	859
9	889
10	146
10	158
10	291
10	430
10	538
10	588
10	597
10	640
10	865
10	883
10	1555
11	49
11	506
11	737
11	993
12	192
12	298
12	335
12	351
12	376
12	424
12	651
12	803
12	844
12	1903
13	21
13	77
13	143
13	167
13	231
13	290
13	427
13	454
13	461
13	478
13	589
13	620
13	623
13	669
13	711
13	854
13	963
14	91
14	155
14	169
14	389
14	448
14	717
14	842
14	912
14	934
14	993
15	26
15	193
15	196
15	232
15	271
15	434
15	473
15	485
15	555
15	562
15	667
15	696
15	734
15	872
15	923
15	977
16	17
16	106
16	117
16	243
16	303
16	408
16	560
16	744
16	887
16	892
16	907
16	977
17	203
17	277
17	360
17	387
17	441
17	483
17	633
17	768
17	819
17	930
17	1482
18	146
18	481
18	781
18	850
19	48
19	219
19	436
19	448
19	761
19	852
19	895
19	956
19	1736
20	34
20	108
20	244
20	347
20	448
20	450
20	547
20	725
20	727
21	131
21	190
21	310
21	379
21	461
21	494
21	582
21	671
21	697
21	823
21	913
21	956
21	969
21	999
22	130
22	350
22	535
22	660
22	838
23	179
23	253
23	379
23	462
23	780
23	797
24	107
24	176
24	592
24	780
24	837
24	857
24	943
24	956
24	975
25	32
25	37
25	109
25	187
25	495
25	568
25	652
25	768
25	915
26	96
26	104
26	216
26	582
26	612
26	653
26	722
26	757
27	446
27	553
27	726
27	813
28	187
28	460
28	470
28	479
28	496
28	571
28	575
28	610
28	653
28	733
28	738
28	751
28	909
29	36
29	97
29	99
29	100
29	141
29	235
29	248
29	285
29	353
29	450
29	477
29	499
29	573
29	583
29	644
29	686
29	807
30	156
30	178
30	381
30	443
30	507
30	599
30	661
30	820
30	958
31	58
31	76
31	77
31	99
31	247
31	339
31	492
32	174
32	206
32	321
32	351
32	688
32	717
32	769
32	808
32	824
32	928
32	982
32	983
33	88
33	125
33	169
33	302
33	422
33	478
33	556
33	617
33	811
33	817
33	884
33	942
33	971
33	992
34	108
34	186
34	190
34	509
34	537
34	590
34	622
34	719
34	833
34	917
34	981
34	982
35	274
35	314
35	577
35	654
35	666
35	671
35	775
35	819
35	826
36	177
36	183
36	346
36	433
36	514
36	518
36	585
36	597
36	631
36	646
36	808
36	868
37	57
37	258
37	263
37	291
37	427
37	453
37	567
37	589
37	740
37	764
37	832
37	956
37	1475
38	47
38	146
38	155
38	400
38	460
38	469
38	689
39	296
39	526
39	696
39	848
40	70
40	96
40	123
40	172
40	231
40	240
40	260
40	390
40	551
40	674
40	711
40	802
40	882
40	909
40	944
41	327
41	535
41	710
41	765
41	769
41	774
41	841
41	891
41	990
42	179
42	280
42	323
42	342
42	463
42	667
42	684
42	865
42	983
43	178
43	275
43	898
43	962
43	1413
44	99
44	216
44	420
44	460
44	545
44	738
44	779
44	800
44	836
44	927
45	89
45	136
45	342
45	415
45	445
45	575
45	668
45	950
45	955
45	963
46	113
46	170
46	386
46	527
46	539
46	585
46	589
46	643
46	664
46	675
46	759
46	855
46	937
46	946
47	412
47	441
47	451
47	477
47	535
47	616
48	262
48	377
48	399
48	603
48	612
48	625
48	643
48	653
48	687
48	1279
49	142
49	195
49	252
49	373
49	526
49	542
49	730
49	766
49	770
49	799
49	990
50	180
50	283
50	418
50	473
50	523
50	525
50	593
50	749
50	765
50	808
50	864
51	56
51	277
51	281
51	347
51	379
51	564
51	597
51	741
51	767
51	965
51	972
52	72
52	294
52	375
52	380
52	448
52	615
52	741
53	138
53	169
53	304
53	319
53	327
53	402
53	512
53	515
53	724
53	781
