2000	0
0	51
0	74
0	84
0	213
0	225
0	396
0	520
0	601
0	622
0	632
0	738
0	846
0	876
0	960
0	990
1	72
1	153
1	258
1	378
1	546
1	554
1	656
1	689
1	762
1	943
1	954
2	17
2	128
2	183
2	274
2	309
2	639
2	774
2	952
3	6
3	435
3	562
3	582
3	842
3	869
3	954
3	993
4	6
4	27
4	130
4	191
4	387
4	447
4	477
4	504
4	560
4	588
4	613
4	778
4	868
4	882
4	958
4	1407
5	26
5	104
5	422
5	435
5	437
5	444
5	547
5	650
5	682
5	691
5	777
5	817
5	864
5	974
6	34
6	122
6	136
6	258
6	414
6	438
6	443
6	460
6	572
6	576
6	725
6	830
6	869
6	929
6	931
7	32
7	134
7	172
7	265
7	351
7	376
7	615
7	621
7	636
7	695
7	851
7	886
8	82
8	268
8	437
8	477
8	499
8	548
8	844
8	980
9	175
9	272
9	431
9	471
9	508
9	617
9	656
9	822
9	882
9	1302
10	101
10	120
10	159
10	204
10	486
10	564
10	859
10	935
10	949
11	73
11	324
11	484
11	761
11	962
12	300
12	301
12	391
12	510
12	539
12	621
12	640
12	642
12	680
12	762
12	945
13	60
13	79
13	201
13	360
13	477
13	567
13	621
13	622
13	627
13	751
13	765
13	885
13	944
14	18
14	143
14	191
14	251
14	561
14	604
14	711
14	812
14	838
14	916
15	46
15	104
15	181
15	301
15	304
15	389
15	426
15	455
15	674
15	783
15	797
15	877
15	900
15	915
15	963
15	965
15	992
15	1905
16	208
16	382
16	467
16	578
16	739
16	755
16	804
16	944
17	72
17	137
17	141
17	143
17	171
17	275
17	341
17	455
17	484
17	506
17	547
17	577
17	584
17	646
17	673
18	40
18	105
18	113
18	246
18	264
18	428
18	605
18	622
18	636
18	656
18	764
18	830
18	856
18	893
18	900
18	935
19	56
19	116
19	138
19	150
19	168
19	407
19	451
19	452
19	609
19	680
19	694
19	766
19	788
19	953
20	47
20	53
20	137
20	356
20	441
20	711
20	740
20	741
20	897
21	69
21	94
21	130
21	200
21	320
21	340
21	436
21	622
21	627
21	730
21	756
21	906
21	934
21	943
22	99
22	125
22	261
22	272
22	430
22	505
22	528
22	887
23	54
23	62
23	108
23	476
23	576
23	693
23	845
23	853
23	902
24	268
24	293
24	302
24	569
24	729
24	880
24	894
24	940
25	431
25	757
26	505
26	706
26	720
26	849
26	858
26	867
27	109
27	278
27	598
27	619
27	641
27	684
27	695
27	736
27	764
27	769
27	966
27	989
28	151
28	237
28	400
28	414
28	496
28	502
28	585
28	598
28	629
28	811
28	914
29	41
29	230
29	236
29	267
29	423
29	515
29	690
29	792
30	127
30	165
30	241
30	373
30	468
30	603
30	607
30	608
30	664
30	765
30	878
31	205
31	521
31	737
32	152
32	364
32	464
32	611
32	816
32	977
33	128
33	162
33	224
33	265
33	410
33	527
33	616
33	636
33	816
33	837
34	68
34	352
34	514
34	634
34	635
34	672
34	684
35	54
35	169
35	266
35	361
35	396
35	418
35	520
35	531
35	593
35	692
35	810
35	821
35	933
36	129
36	235
36	309
36	323
36	429
36	510
36	527
36	563
36	968
37	344
37	348
37	377
37	388
37	526
37	583
37	808
37	869
37	902
37	918
37	997
38	42
38	228
38	379
38	495
38	689
38	840
38	925
39	508
39	532
39	985
39	996
40	58
40	198
40	298
40	314
40	375
40	400
40	488
40	548
40	659
40	672
40	934
41	325
41	334
41	429
41	585
41	586
41	710
41	783
41	786
41	803
41	839
42	157
42	257
42	262
42	356
42	387
42	563
42	686
42	880
42	963
43	584
43	587
43	620
43	675
43	770
43	851
44	184
44	208
44	427
44	482
44	569
44	660
44	703
44	782
44	966
45	336
45	513
45	767
45	864
45	949
46	80
46	109
46	211
46	566
46	683
46	687
46	706
46	909
47	374
47	407
47	486
47	496
47	614
47	688
47	693
47	741
47	815
47	936
47	945
47	1574
48	92
48	127
48	330
48	396
48	505
48	851
48	1772
49	103
49	137
49	146
49	237
49	309
49	445
49	464
49	778
49	851
49	997
50	159
50	197
50	290
50	472
50	624
50	710
50	798
51	126
51	130
51	137
51	258
51	284
51	429
51	506
51	573
51	645
51	889
51	911
52	65
52	79
52	249
52	267
52	271
52	288
52	430
52	491
52	514
52	823
53	92
53	113
53	140
53	176
53	210
53	264
53	314
53	463
53	662
53	867
53	876
53	948
54	328
54	436
54	452
54	921
54	936
55	169
55	178
55	367
55	385
55	392
55	447
55	574
55	942
56	201
56	218
56	819
56	825
56	902
57	177
57	235
57	371
57	385
57	457
57	581
57	601
57	617
57	705
58	130
58	390
58	411
58	752
58	779
58	788
58	964
59	90
59	192
59	235
59	360
59	382
59	443
59	729
60	271
60	344
60	399
60	581
60	692
60	864
60	871
60	877
60	883
60	887
60	947
61	130
61	147
61	198
61	235
61	433
61	485
61	533
61	592
61	628
61	742
61	768
61	889
62	147
62	223
62	305
62	375
62	382
62	426
62	515
62	568
62	575
62	728
62	940
62	976
63	67
63	87
63	145
63	221
63	615
63	625
63	662
63	804
64	169
64	220
64	240
64	308
64	402
64	891
64	932
64	937
65	252
65	380
65	474
65	655
65	787
