200	0
0	1
0	4
0	9
0	17
0	18
0	40
0	52
1	2
1	3
1	5
1	6
1	16
1	48
1	61
1	122
2	11
2	12
2	43
3	4
3	7
3	8
3	10
3	13
3	28
3	31
3	39
3	71
4	5
4	6
4	10
4	25
4	69
4	147
5	7
5	9
5	17
5	37
5	46
5	62
6	21
6	68
6	69
7	12
7	15
7	19
7	22
7	42
7	44
7	53
7	79
8	59
8	95
9	11
9	14
10	13
10	14
10	42
10	45
11	20
11	33
11	37
11	64
12	27
12	32
12	36
12	54
12	65
12	82
13	15
13	24
13	25
13	31
13	94
14	22
14	46
14	65
14	89
15	16
15	18
15	19
15	30
15	35
15	51
15	66
15	68
16	20
16	29
16	30
16	60
16	66
17	44
17	47
17	49
17	85
17	91
18	28
18	41
19	21
20	56
21	23
21	26
21	32
22	29
22	34
22	70
22	76
22	99
23	24
23	26
23	34
23	38
24	33
24	93
25	49
25	86
26	35
26	78
27	45
28	47
28	54
28	55
28	58
29	48
29	52
29	73
29	91
30	39
31	36
31	50
31	57
31	60
32	38
32	62
33	43
34	72
35	55
36	59
36	63
36	84
36	88
37	50
37	57
37	78
37	98
38	40
38	72
38	90
40	41
40	61
40	63
40	84
40	96
42	56
44	58
44	67
44	87
46	64
47	106
50	51
51	53
51	76
51	85
51	97
52	81
53	74
55	98
56	75
56	82
57	67
57	88
57	90
58	89
59	71
61	80
62	93
62	94
64	70
64	73
64	83
66	79
67	75
69	81
70	74
70	176
72	83
74	77
74	99
75	77
77	80
81	86
82	96
83	87
83	95
84	97
86	92
88	92
102	103
102	105
102	106
102	107
102	109
102	111
102	112
102	113
102	116
102	119
102	138
102	162
102	163
102	193
103	104
103	105
103	107
103	111
103	120
103	132
103	157
103	200
104	109
104	110
104	116
104	118
104	124
104	126
104	129
104	149
104	185
105	108
105	110
105	114
105	121
105	124
105	134
105	141
105	181
106	115
106	125
106	140
106	177
106	195
107	108
107	117
107	122
107	135
107	136
108	138
108	140
108	148
108	151
109	113
109	117
109	197
110	120
110	128
110	165
110	170
111	115
111	118
112	145
112	150
112	159
112	201
113	123
113	148
114	122
114	158
114	168
115	127
115	130
116	131
116	134
116	146
116	151
117	132
117	133
117	168
117	176
117	199
118	119
118	123
118	127
118	142
118	172
118	173
119	195
119	198
120	121
120	125
120	126
120	173
120	181
120	183
120	189
121	146
121	147
121	167
121	174
121	177
121	186
122	128
122	131
122	139
122	144
122	155
122	189
123	144
123	163
123	188
124	129
124	174
125	171
125	179
125	182
126	133
126	135
126	152
127	130
127	145
127	153
128	136
128	137
128	143
128	160
128	167
128	187
129	142
130	139
130	156
130	186
130	191
131	155
131	182
132	150
132	153
133	159
133	166
134	166
135	162
135	180
135	199
136	188
137	154
137	158
138	141
138	157
140	156
141	190
142	143
142	147
142	149
142	154
144	164
144	169
144	184
145	161
146	171
146	172
146	185
147	152
148	180
148	190
150	179
150	183
151	165
151	169
151	170
152	160
153	164
153	194
155	192
159	161
160	191
161	198
162	175
169	178
170	184
170	196
171	175
171	176
171	196
172	194
173	178
176	192
177	193
180	201
186	187
189	197
195	200
